"","Name","Host","genome","Label","Domain","Phylum","Class","Order","Family","Genus","Habitat","Substrate","Parentmaterial","Location","Continent","Host_Phylum","Host_Class","Host_Order","Host_Family","Host_Genus","Host_Species","X.3.Hydroxypropionate_bi.cycle","Acetyl.CoA_pathway","Citrate_cycle_","Dicarboxylate.hydroxybutyrate_cycle","Entner.Doudoroff_pathway","Glycolysis","Glyoxylate_cycle","Hydroxypropionate.hydroxybutylate_cycle","Methanogenesis","Pentose_phosphate_pathway","Reductive_acetyl.CoA_pathway","Reductive_citrate_cycle","Reductive_pentose_phosphate_cycle","NAD.P.H","NADH_dehydrogenase","NADH_quinone_oxidoreductase","Fumarate_reductase","Succinate_dehydrogenase","Succinate_dehydrogenase._prokaryotes","Cytochrome_bc1_complex","Cytochrome_bc1_complex_respiratory_unit","Cytochrome_bd_ubiquinol_oxidase","Cytochrome_bd_ubiquinol_oxidase_cbb3.type","Cytochrome_c_oxidase","Cytochrome_aa3.600_menaquinol_oxidase","Cytochrome_c_oxidase.1","Cytochrome_c_oxidase._prokaryotes","Cytochrome_o_ubiquinol_oxidase","F.type_ATPase_eukaryotes","F.type_ATPase_prokaryotes_chloroplasts","V.type_ATPase__eukaryotes","V.A.type_ATPase_prokaryotes","Alpha.galactans","Alpha.mannan","Amorphous_Cellulose","Arabinan","Arabinose_cleavage","Beta.galactan_.pectic_galactan.","Beta.mannan","Chitin","Crystalline_Cellulose","Fucose_Cleavage","Mixed.Linkage_glucans","Mucin","Pectin","Polyphenolics","Rhamnose_cleavage","Starch","Sulf.Polysachharides","Xylans","Xyloglucan","Methanogenesis_Key_functional_gene","acetate_too_methane_pt_1","acetate__to__methane_pt_2","acetate__to__methane_pt_3","dimethylamine__to__monomethylamine","methane__to__methanol._with_oxygen","methane__to__methanol._with_oxygen.1","methanol__to__methane","monomethylamine__to__ammonia","putative_but_not_defining_CO2__to__methane","trimethylamine__to__dimethylamine","Bacterial_ammonia_oxidation_aerobic_specific","Nitrogen_metabolism._Bacterial_ammonia_oxidation_anaerobic_specific","Bacterial.Archaeal_ammonia_oxidation","Dissimilatory_nitrite_reduction_to_ammonia","Nitrogen_fixation_alternative","ammonia__to__nitrite","nitrate__to__nitrite","nitric_oxide__to__nitrous_oxide","nitrite__to__nitrate","nitrite__to__nitric_oxide","nitrogen__to__ammonia","nitrous_oxide__to__nitrogen","TMAO_reductase","arsenate_reduction_pt_1","arsenate_reduction_pt_2","mercury_reduction","selenate.Chlorate_reduction","Photosystem_I","Photosystem_II","Alcohol_production","Butyrate_pt_1","Butyrate_pt_2","Propionate_pt_1","Propionate_pt_2","acetate_pt_1","acetate_pt_2","acetate_pt_3","lactate_D","lactate_L","pyruvate__to__acetyl_CoA_v1","pyruvate__to__acetyl_CoA_v2","pyruvate__to__acetylCoA_f_and__formate_v3","thiosulfate__to__sulfate","sulfate__to__sulfide","tetrathionate__to__thiosulfate","thiosulfate__to__sulfite"
"231","NoSp","Nodosilinea_sp.","Bin.002.fastaNodosilinea_sp_assembly","NoSp_Bin.002","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Brevundimonas","desert_soil","soil","granitic,_mixed","California,
USA","North_America","Cyanobacteria","unclassified","Nodosilineales","Prochlorotrichaceae","Nodosilinea","unclassified",0,0,1,0.307692308,1,0.777777778,0.8,0.142857143,0,0.857142857,0.285714286,0.7,0.818181818,0,0.142857143,0.928571429,0,0,1,0.3,1,0,0,0,0,0.2,1,1,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","NoSp","Nodosilinea_sp.","Bin.003.fastaNodosilinea_sp_assembly","NoSp_Bin.003","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Flavobacteriales","f__Weeksellaceae","g__Chryseobacterium","desert_soil","soil","granitic,_mixed","California,
USA","North_America","Cyanobacteria","unclassified","Nodosilineales","Prochlorotrichaceae","Nodosilinea","unclassified",0,0,1,0.307692308,1,0.777777778,0.8,0.142857143,0,0.857142857,0.285714286,0.7,0.818181818,0,0.142857143,0.928571429,0,0,1,0.3,1,0.666666667,0.666666667,0,0,0.2,1,0,0,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","NoSp","Nodosilinea_sp.","Bin.001.fastaNodosilinea_sp_assembly","NoSp_Bin.001","d__Bacteria","p__Myxococcota","c__Myxococcia","o__Myxococcales","f__Myxococcaceae","g__","desert_soil","soil","granitic,_mixed","California,
USA","North_America","Cyanobacteria","unclassified","Nodosilineales","Prochlorotrichaceae","Nodosilinea","unclassified",0,0,0.875,0.307692308,0.75,0.777777778,0.6,0,0,1,0.285714286,0.6,0.909090909,0.818181818,0,0.166666667,0,0,0.75,0,0,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"234","NoSp","Nodosilinea_sp.","Bin.004.fastaNodosilinea_sp_assembly","NoSp_Bin.004","d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Propionibacteriales","f__Nocardioidaceae","g__Nocardioides","desert_soil","soil","granitic,_mixed","California,
USA","North_America","Cyanobacteria","unclassified","Nodosilineales","Prochlorotrichaceae","Nodosilinea","unclassified",0.25,0,0.875,0.384615385,0.75,1,0.6,0.142857143,0.125,1,0.285714286,0.7,0.727272727,0,0,1,0,0,0.75,0,1,0.666666667,0.666666667,0,0,0.133333333,1,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"235","NoSp","Nodosilinea_sp.","Bin.005.fastaNodosilinea_sp_assembly","NoSp_Bin.005","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Acetobacterales","f__Acetobacteraceae","g__Roseomonas","desert_soil","soil","granitic,_mixed","California,
USA","North_America","Cyanobacteria","unclassified","Nodosilineales","Prochlorotrichaceae","Nodosilinea","unclassified",0.25,0,1,0.538461538,1,0.777777778,0.8,0.071428571,0.375,1,0.285714286,0.7,1,0,0,1,0,0,1,0.3,1,0.666666667,0.666666667,0,0,0.2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"236","NoDe","Nostoc_desertoum","Bin.003.fastaNostoc_desertoum_assembly","NoDe_Bin.003","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingopyxis","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,1,0.307692308,1,0.777777778,0.8,0.142857143,0,1,0.285714286,0.7,0.636363636,0,0.142857143,0.928571429,0,0,1,0.3,1,1,1,1,0,0.2,1,1,0.066666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"237","NoDe","Nostoc_desertoum","Bin.002.fastaNostoc_desertoum_assembly","NoDe_Bin.002","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Bosea","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0.75,0,1,0.461538462,0.75,0.777777778,0.8,0.214285714,0,1,0.428571429,0.7,0.818181818,0,0.142857143,1,0,0,1,0.222222222,1,0.666666667,0.666666667,0,0,0.2,1,0,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"238","NoDe","Nostoc_desertoum","Bin.008.fastaNostoc_desertoum_assembly","NoDe_Bin.008","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Devosiaceae","g__Devosia","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,1,0.461538462,1,0.888888889,0.6,0.142857143,0,1,0.285714286,0.7,0.818181818,0,0.142857143,0.785714286,0,0,1,0.3,1,1,1,1,0,0.2,1,0,0,0.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"239","NoDe","Nostoc_desertoum","Bin.009.fastaNostoc_desertoum_assembly","NoDe_Bin.009","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Pseudorhizobium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,1,0.307692308,1,0.666666667,0.8,0.142857143,0,1,0.285714286,0.7,0.818181818,0,0.071428571,0.666666667,0,0,1,0.3,1,1,1,1,0,0.2,1,0,0,0.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"240","NoDe","Nostoc_desertoum","Bin.011.fastaNostoc_desertoum_assembly","NoDe_Bin.011","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Agrobacterium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0.5,0,1,0.384615385,0,0.666666667,0.6,0.142857143,0.375,0.714285714,0.428571429,0.7,0.909090909,0,0.142857143,0.785714286,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,1,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"241","NoDe","Nostoc_desertoum","Bin.005.fastaNostoc_desertoum_assembly","NoDe_Bin.005","d__Bacteria","p__Verrucomicrobiota","c__Verrucomicrobiae","o__Chthoniobacterales","f__Terrimicrobiaceae","g__","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0.5,0,1,0.384615385,1,0.777777778,0.8,0.142857143,0,1,0.285714286,0.7,0.818181818,0,0.142857143,1,0,0,1,0.3,1,1,1,1,0,0.2,1,1,0.066666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"242","NoDe","Nostoc_desertoum","Bin.013.fastaNostoc_desertoum_assembly","NoDe_Bin.013","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Phenylobacterium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,1,0.384615385,0.75,0.888888889,0.6,0.071428571,0.125,1,0.285714286,0.8,0.636363636,0,0,0.75,0,0,0.75,0,0,0.666666667,0.666666667,0.666666667,0,0.133333333,0.666666667,0,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"243","NoDe","Nostoc_desertoum","Bin.004.fastaNostoc_desertoum_assembly","NoDe_Bin.004","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Microvirga","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,0.875,0.461538462,0.75,0.777777778,0.6,0.071428571,0,1,0.285714286,0.7,0.909090909,1,0,0.083333333,0,0,0.5,0,0,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"244","NoDe","Nostoc_desertoum","Bin.006.fastaNostoc_desertoum_assembly","NoDe_Bin.006","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Mesorhizobium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,1,0.461538462,0.75,0.888888889,0.6,0.071428571,0.375,1,0.285714286,0.8,0.545454545,0,0,0.857142857,0,0,0.75,0,0,0.333333333,0.333333333,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
"245","NoDe","Nostoc_desertoum","Bin.012.fastaNostoc_desertoum_assembly","NoDe_Bin.012","d__Bacteria","p__Actinobacteriota","c__Actinomycetia","o__Actinomycetales","f__Microbacteriaceae","g__Microbacterium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0.5,0,0.875,0.461538462,1,1,0.6,0.142857143,0.125,1,0.285714286,0.7,0.727272727,0,0,0.928571429,0,0,0.75,0,1,0.666666667,0.666666667,0,0,0.066666667,1,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"246","NoDe","Nostoc_desertoum","Bin.007.fastaNostoc_desertoum_assembly","NoDe_Bin.007","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Rhizobiaceae","g__Allorhizobium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,0.875,0.307692308,1,0.888888889,0.6,0.142857143,0,0.857142857,0.285714286,0.7,0.818181818,0,0.142857143,1,0,0,1,0.3,1,0,0,0,0,0.2,1,1,0.066666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"247","NoDe","Nostoc_desertoum","Bin.001.fastaNostoc_desertoum_assembly","NoDe_Bin.001","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Pseudoxanthobacteraceae","g__","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0.5,0,1,0.461538462,0.75,0.777777778,0.8,0.142857143,0,1,0.285714286,0.8,0.818181818,0,0.142857143,0.928571429,0,0,1,0.3,1,0,0,1,0,0.2,1,1,0.066666667,0.625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"248","NoDe","Nostoc_desertoum","Bin.010.fastaNostoc_desertoum_assembly","NoDe_Bin.010","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__Phenylobacterium","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_desertorum",0,0,1,0.538461538,1,0.888888889,1,0.071428571,0,1,0.285714286,0.6,0.727272727,0,0,1,0,0,1,0.3,1,1,1,0,0,0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"249","NoIn","Nostoc_indistinguendum","Bin.003.fastaNostoc_indistinguendum_assembly","NoIn_Bin.003","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Caulobacterales","f__Caulobacteraceae","g__","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_indistinguendum",0,0,1,0.307692308,1,0.777777778,0.8,0.142857143,0,1,0.285714286,0.7,0.636363636,0,0.142857143,1,0,0,1,0.3,1,1,1,1,0,0.2,1,1,0.066666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"250","NoIn","Nostoc_indistinguendum","Bin.006.fastaNostoc_indistinguendum_assembly","NoIn_Bin.006","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Hyphomicrobiaceae","g__Ga0077555","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_indistinguendum",1,0,1,0.538461538,0.75,0.777777778,0.8,0.214285714,0,1,0.428571429,0.7,0.818181818,0,0.142857143,1,0,0,0.75,0.222222222,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
"251","NoIn","Nostoc_indistinguendum","Bin.002.fastaNostoc_indistinguendum_assembly","NoIn_Bin.002","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Beijerinckiaceae","g__Microvirga","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_indistinguendum",0,0,0.75,0.461538462,0.75,1,0.4,0.142857143,0.125,1,0.285714286,0.5,0.727272727,0,0,0.75,0,0,0.75,0,0,0.666666667,0.666666667,1,0,0,0,0,0,0.875,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"252","NoIn","Nostoc_indistinguendum","Bin.001.fastaNostoc_indistinguendum_assembly","NoIn_Bin.001","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Cytophagales","f__Hymenobacteraceae","g__Solirubrum","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_indistinguendum",0,0,0.875,0.461538462,0.75,0.777777778,0.6,0.071428571,0,1,0.285714286,0.7,0.909090909,1,0,0.083333333,0,0,0.5,0,0,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"253","NoIn","Nostoc_indistinguendum","Bin.004.fastaNostoc_indistinguendum_assembly","NoIn_Bin.004","d__Bacteria","p__Chloroflexota","c__Chloroflexia","o__Thermomicrobiales","f__UBA6265","g__CADCWF01","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_indistinguendum",0.5,0,1,0.461538462,0.75,0.777777778,0.8,0.142857143,0,1,0.285714286,0.8,0.818181818,0,0.142857143,0.928571429,0,0,1,0.3,1,0,0,1,0,0.2,1,1,0.066666667,0.625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"254","NoIn","Nostoc_indistinguendum","Bin.005.fastaNostoc_indistinguendum_assembly","NoIn_Bin.005","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Devosiaceae","g__Devosia","desert_soil","soil","gypsiferous","California,
USA","North_America","Cyanobacteria","unclassified","Nostocales","Nostocaceae","Nostoc","Nostoc_indistinguendum",0.25,0,1,0.461538462,0.5,0.777777778,0.8,0.142857143,0,0.857142857,0.285714286,0.7,1,0,0.142857143,1,0,0,1,0.222222222,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"255","OcCo","Oculatella_coburnii","Bin.003.fastaOculatella_coburnii_assembly","OcCo_Bin.003","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Rhizobiales","f__Devosiaceae","g__Devosia","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Oculatellales","Oculatellaceae","Oculatella","Oculatella_coburnii",0,0,1,0.307692308,1,0.666666667,0.6,0.142857143,0,1,0.285714286,0.7,0.727272727,0,0.142857143,0.928571429,0,0,0.75,0.3,1,0,0,0,0,0.333333333,1,1,0.066666667,0.875,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"256","OcCo","Oculatella_coburnii","Bin.005.fastaOculatella_coburnii_assembly","OcCo_Bin.005","d__Bacteria","p__Proteobacteria","c__Alphaproteobacteria","o__Sphingomonadales","f__Sphingomonadaceae","g__Sphingomonas","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Oculatellales","Oculatellaceae","Oculatella","Oculatella_coburnii",0,0,1,0.230769231,0.75,0.777777778,0.6,0,0.125,0.857142857,0,0.7,0.727272727,0,0,0,0,0,1,0,1,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"257","OcCo","Oculatella_coburnii","Bin.002.fastaOculatella_coburnii_assembly","OcCo_Bin.002","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Cnuella","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Oculatellales","Oculatellaceae","Oculatella","Oculatella_coburnii",0.75,0,1,0.461538462,0.25,0.777777778,0.8,0.071428571,0,0.857142857,0.428571429,0.7,0.636363636,0,0.142857143,1,0,0,1,0.3,1,0.666666667,0.666666667,1,0,0.2,1,0,0.066666667,0.875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"258","OcCo","Oculatella_coburnii","Bin.001.fastaOculatella_coburnii_assembly","OcCo_Bin.001","d__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Chitinophagales","f__Chitinophagaceae","g__Niabella","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Oculatellales","Oculatellaceae","Oculatella","Oculatella_coburnii",0,0,0.875,0.461538462,0.75,0.777777778,0.6,0.071428571,0,1,0.285714286,0.6,0.909090909,0.909090909,0,0.166666667,0,0,0.5,0,0,0.333333333,0.333333333,0,0,0.133333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"259","OcCo","Oculatella_coburnii","Bin.004.fastaOculatella_coburnii_assembly","OcCo_Bin.004","d__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Burkholderiales","f__Burkholderiaceae","g__Variovorax","desert_soil","soil","granitic","California,_USA","North_America","Cyanobacteria","unclassified","Oculatellales","Oculatellaceae","Oculatella","Oculatella_coburnii",0.25,0,0.875,0.461538462,1,0.888888889,0.6,0.142857143,0.125,1,0.285714286,0.7,0.727272727,0,0,1,0,0,0.75,0,1,0,0,0,0,0.133333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
